ID_Destino,ID_Origen,Aereolinea,ID_Aereolinea
6492,1386,AH,794
2890,3830,AA,24
2980,2983,HY,5281
1354,4029,SU,130
1054,371,DE,1868
3752,4318,AA,24
3456,3415,HA,2688
4072,3830,AA,24
3930,3728,DL,2009
1926,3494,UA,5209
3157,3035,FD,4947
669,491,FR,4296
679,1701,LO,3210
1550,344,4U,2548
3196,3035,MI,4750
3382,7505,CZ,1767
3361,3345,QF,4089
4364,2992,4G,2524
2965,4029,S7,4329
1080,304,FR,4296
3613,3876,AA,24
601,1212,FR,4296
2397,6025,PR,3952
4317,1350,PC,3926
6505,4083,G4,35
4331,2050,EP,2923
350,5557,4U,2548
2960,2954,B2,1478
344,1468,4U,2548
3626,3849,DL,2009
3959,737,DY,3737
8414,523,FR,4296
2279,3388,JL,2987
3533,1772,NK,4687
6771,5908,NF,524
3462,3877,AA,24
3930,2337,NH,324
3105,3092,AI,218
3566,3473,FL,1316
1418,1075,AT,4248
503,340,AB,214
4317,2939,PS,5282
7071,4021,9K,1629
1213,1229,IB,2822
2188,1218,EK,2183
1780,3494,UA,5209
3339,3077,AY,2350
6148,4029,HY,5281
3644,3751,UA,5209
1107,4119,ET,2220
5557,344,4U,2548
2287,5999,HD,2765
2061,2082,SV,4533
1382,1208,AF,137
340,3131,AI,218
2307,3930,JL,2987
1458,352,DE,1868
3989,2188,EK,2183
1246,355,FR,4296
4317,3941,PC,3926
4017,3876,AA,24
3316,3273,GA,2520
718,715,2N,3652
3830,3520,AA,24
635,663,SK,4319
6111,2949,D2,20270
2988,2983,UN,5067
3878,3566,FL,1316
3406,3371,CZ,1767
3992,2246,DL,2009
1225,1230,FR,4296
2162,2134,IR,2922
2537,2531,AD,13983
1175,11051,QR,4091
3858,3793,DL,2009
3542,3617,G4,35
4029,1735,9U,1073
1926,3576,AA,24
3388,3399,CZ,1767
3305,3263,AK,576
2599,2539,AD,13983
1227,494,FR,4296
340,16,FI,2835
1180,1186,ET,2220
3941,585,HV,5039
1636,1056,FR,4296
1321,629,LG,3329
4330,507,IR,2922
3361,2005,QF,4089
5,1,CG,1308
679,1569,JP,83
629,1706,LG,3329
6366,7894,MU,1758
239,210,AH,794
3630,3617,G4,35
3998,302,FR,4296
3389,2275,GE,5038
1691,4317,PC,3926
1489,355,W6,5461
3578,3520,AA,24
1515,1367,FR,4296
916,1386,AF,137
1335,1270,CE,3613
3316,3153,MI,4750
4009,3670,AA,24
2422,2397,5J,1683
3382,3364,8L,2942
2578,2635,AD,13983
3839,3577,AS,439
507,596,EI,837
3830,3486,AA,24
2979,3399,7J,9531
1051,345,AB,214
3269,3263,AK,576
1538,1512,FR,4296
3316,2359,JL,2987
548,468,FR,4296
3462,3582,AA,24
1350,1636,FR,4296
1246,1386,IB,2822
2650,2656,5P,10650
1197,3941,A3,96
3861,3751,AC,330
340,3989,LH,3320
2326,2287,JL,2987
196,69,5T,1623
3903,3940,JT,3290
1678,3830,LX,4559
1688,5780,PC,3926
3533,146,AC,330
1524,1230,U2,2297
3093,3304,9W,3000
2962,2979,U6,5234
3867,3550,UA,5209
3550,2789,UA,5209
296,290,UG,5085
6106,2939,PS,5282
3901,3304,AK,576
1780,3714,UA,5209
4352,2948,Y7,13088
8314,3876,AA,24
5951,2221,PK,3871
1218,1226,FR,4296
3953,679,BT,333
3275,3024,MJ,3342
1613,346,AB,214
644,3959,DY,3737
11051,2072,QR,4091
1587,1229,IB,2822
3751,4063,UA,5209
1816,1824,4O,17885
3570,3484,AA,24
1226,350,DE,1868
1926,3646,KX,1682
1051,492,FR,4296
3930,2296,OZ,28
4124,4219,YR,17519
1075,1054,NT,1539
535,340,LH,3320
1825,1852,4O,17885
1382,1274,AF,137
5674,1084,DN,17094
3998,599,EI,837
421,1382,AF,137
1555,609,AZ,596
2522,2610,AD,13983
3759,3486,UA,5209
3645,3861,9E,3976
111,146,AC,330
2476,2442,AR,412
3494,603,LH,3320
1779,1762,JY,14849
3157,3384,E8,20160
1517,4309,FR,4296
3797,3752,DL,2009
1128,2064,MS,2143
2370,4380,CZ,1767
5937,2219,NL,4311
1042,5652,BU,16508
3858,4017,DL,2009
5674,1382,VR,5041
3379,6955,HU,2660
1665,1353,T7,4965
193,166,AC,330
609,625,RC,881
679,2945,LO,3210
3473,3576,AA,24
4367,2910,DV,4840
1760,2650,LA,3200
679,2947,LO,3210
3550,3561,UA,5209
970,1382,AF,137
5435,5424,CG,1308
2975,2191,G9,329
3304,1382,AA,24
3747,3646,FL,1316
2372,3199,KE,3163
1636,4091,S4,4304
2562,2537,AD,13983
337,7447,TU,4870
1229,337,U2,2297
3390,6414,CA,751
1590,1354,6H,2954
2988,2960,R3,1287
742,609,SK,4319
6341,9025,KN,10741
1525,1243,FR,4296
2279,3797,AA,24
3205,2305,JL,2987
1222,373,FR,4296
2279,2933,HZ,4808
6355,4109,3U,4608
5524,160,JV,1434
3797,1128,MS,2143
2650,2642,LA,3200
6505,4043,G4,35
3849,3660,FL,1316
302,1743,HQ,2684
2647,2665,AA,24
3734,3817,WN,4547
2621,340,DE,1868
3751,3645,DL,2009
1354,221,AH,794
2206,2227,PK,3871
1509,492,U2,2297
3085,3093,AI,218
1075,1264,AT,4248
2908,2990,KC,1006
3943,2281,BC,4740
3941,2985,SU,130
2881,1897,AF,137
3940,3320,GA,2520
3121,2264,BR,2091
599,1517,FR,4296
1360,699,FR,4296
3389,3390,CA,751
3864,3448,9K,1629
580,1200,OU,1925
4161,1382,AF,137
415,302,OV,2218
3484,1959,NZ,345
5673,1218,3O,9818
1246,1229,AY,2350
6430,3369,MU,1758
2177,2954,B2,1478
3714,507,AA,24
1020,1043,BU,16508
1066,1218,FR,4296
2641,2762,H2,4737
4014,3646,WN,4547
3304,3296,AK,576
2808,2789,LA,3200
580,547,AZ,596
2939,2964,PS,5282
1551,350,AB,214
3729,3550,UA,5209
2922,507,BA,1355
3670,2890,AA,24
3383,3391,9C,15999
3877,3682,AF,137
302,1056,HQ,2684
3388,6434,GS,690
3940,3289,GA,2520
4059,910,KL,3090
346,1335,LH,3320
1808,1824,AM,321
2188,2106,EP,2923
2074,5936,SV,4533
1517,3986,FR,4296
1528,1561,V7,20577
3316,3383,CZ,1767
3374,3179,CZ,1767
2064,3136,9W,3000
3930,2287,JL,2987
2276,3304,BR,2091
3610,6803,AS,439
2789,2745,AV,515
2188,2994,EK,2183
3714,3645,DL,2009
3873,3520,AA,24
3304,3035,AK,576
1230,645,FR,4296
728,1212,DY,3737
3244,3241,GA,2520
3728,2252,FJ,879
3752,2883,AA,24
346,1742,JP,83
3351,2006,NZ,345
2564,2616,G3,1790
6744,3394,G5,15837
1206,415,OV,2218
2072,1157,8U,32
3793,3875,3M,20710
2548,2562,2Z,1729
3980,1107,IY,5496
1678,3469,LX,4559
421,3885,AY,2350
6940,2948,7R,1469
1335,221,AH,794
1202,548,FR,4296
1762,3448,B6,3029
2286,2359,HD,2765
2268,2259,AE,3392
6066,2789,LA,3200
193,1953,AC,330
1418,351,TO,8745
3371,8845,BK,4026
2895,1759,7I,18944
4008,3617,G4,35
5794,1678,JA,132
9849,6341,KN,10741
3849,3678,FL,1316
3533,2789,B6,3029
3393,6357,3U,4608
2104,5933,B9,543
2264,3205,B7,9082
3885,644,DY,3737
1353,5673,FR,4296
2219,2082,NL,4311
4029,6124,S7,4329
675,492,FR,4296
3394,4120,GS,690
3379,7898,GS,690
1382,1762,AF,137
2188,3989,EK,2183
1200,521,LS,3026
4319,3361,QF,4089
3199,4158,VN,5309
916,893,AF,137
2104,2162,IR,2922
973,1638,TP,4869
2064,2176,AF,137
2548,2618,G3,1790
8401,3275,GA,2520
309,1472,HQ,2684
1106,1382,VR,5041
8259,4092,M6,246
502,1779,BA,1355
3550,1797,UA,5209
671,664,W6,5461
4,5430,CG,1308
1143,4059,5H,8576
3484,3722,AA,24
636,668,W6,5461
4108,4030,3U,4608
1489,490,FR,4296
1774,1771,P4,18169
3382,3394,3U,4608
3361,2397,PR,3952
3774,3832,7H,16726
3878,3608,B6,3029
603,1051,FR,4296
6153,2948,HY,5281
3494,2902,UA,5209
4029,1472,A3,96
1867,1869,7P,1500
3077,2279,AA,24
668,346,LH,3320
3953,340,AB,214
1212,523,FR,4296
1524,1852,BV,1463
302,1200,HQ,2684
3751,3872,UA,5209
3863,3550,UA,5209
1779,2874,BW,1663
1520,347,AB,214
2051,4331,EP,2923
1562,609,DY,3737
1423,1555,LX,4559
5730,4167,G4,35
866,813,SA,4305
3453,3458,WN,4547
599,552,BE,2421
460,737,SK,4319
478,1360,FR,4296
1149,5687,B5,2395
3759,3520,AA,24
5495,75,5T,1623
3576,2564,AA,24
49,120,AC,330
16,507,FI,2835
1760,2851,G3,1790
609,669,DY,3737
523,669,FR,4296
2939,1561,IG,3463
3007,4029,UN,5067
1472,629,LG,3329
4348,3617,G4,35
608,1209,FR,4296
5449,3995,GL,921
6320,3361,NZ,345
8076,2050,FZ,14485
3153,2082,AI,218
599,1423,FR,4296
3670,2564,AA,24
1520,1526,IG,3463
8845,3382,MU,1758
3515,3630,NK,4687
5934,11051,IR,2922
1539,1735,W6,5461
1701,1735,9U,1073
502,1075,AT,4248
3389,3392,SC,4599
4285,3682,9E,3976
3550,1871,CM,1889
2531,1871,CM,1889
4317,585,HV,5039
3017,3008,9W,3000
467,478,BE,2421
2443,1871,CM,1889
2554,2564,G3,1790
3382,8781,9C,15999
3861,3645,9E,3976
4317,591,HV,5039
337,1555,U2,2297
337,599,EI,837
3825,3878,B6,3029
3370,507,CZ,1767
2188,7490,FZ,14485
636,635,WF,5439
4119,2188,FZ,14485
2397,2372,5J,1683
2176,2064,AF,137
1063,1074,AT,4248
3582,3817,B6,3029
3351,3322,JQ,3052
4320,4291,ZL,4178
3811,3877,WN,4547
1569,340,JP,83
4078,2985,SU,130
3720,3458,FL,1316
3393,3388,3U,4608
346,1688,AB,214
346,1354,LH,3320
1057,1253,IB,2822
4350,4327,WF,5439
340,1208,LH,3320
2006,2279,NH,324
7616,4074,IE,4797
1525,1074,3O,9818
3566,3731,FL,1316
304,1539,FR,4296
2564,2535,2Z,1729
886,897,Q8,3857
4029,1760,UN,5067
2176,3980,IY,5496
3199,4154,VN,5309
2985,3399,CZ,1767
1382,286,BJ,3740
4030,4110,3U,4608
537,1230,FR,4296
196,32,5T,1623
4029,1555,BV,1463
3676,3830,AA,24
599,1376,FR,4296
4059,1186,KQ,3126
133,143,JV,1434
2268,3077,AE,3392
1489,609,DY,3737
178,193,AC,330
1510,1509,F7,2420
7384,2555,NHG,3574
3043,6172,AI,218
2131,2157,B9,543
669,521,LS,3026
3622,3849,FL,1316
3930,2933,OZ,28
1745,304,FR,4296
6341,6955,KN,10741
3364,3199,CZ,1767
339,1054,ST,2547
3494,1772,UA,5209
3615,7186,7H,16726
3393,3386,3U,4608
2276,3930,BR,2091
3941,1451,A3,96
2564,1555,AZ,596
302,337,U2,2297
3797,3759,AA,24
340,3395,CA,751
1688,3989,TK,4951
737,3998,DY,3737
3380,6795,EF,2324
189,188,AC,330
2244,3370,3U,4608
3943,2384,BC,4740
4101,3577,AS,439
3621,3473,DL,2009
3098,2194,WY,3778
3717,3752,AA,24
3382,3391,9C,15999
5798,4317,PC,3926
3093,469,AI,218
3400,6411,BK,4026
3127,3125,YT,16133
3930,4108,CA,751
665,5582,WF,5439
1739,679,JU,19582
4198,1360,FR,4296
3849,3670,AA,24
1005,881,BP,683
636,644,DY,3737
3689,3731,K5,10765
3400,4108,3U,4608
3364,8043,3U,4608
1218,231,AH,794
3673,3682,AF,137
3364,3379,CA,751
1191,2985,FB,1548
400,3998,ST,2547
2104,2188,IR,2922
2985,1229,SU,130
2072,1382,AF,137
112,90,J3,3734
3320,6320,QF,4089
1460,523,FR,4296
2985,1613,SU,130
2759,2769,A4,4550
6366,8043,3U,4608
1943,1953,PL,179
4108,3385,CA,751
3179,3308,FY,2353
3520,3580,AA,24
1587,1529,AZ,596
1486,1222,FR,4296
1555,1517,JN,2264
1128,8235,M4,15893
3399,9386,CZ,1767
3462,507,AA,24
6943,8979,BK,4026
355,599,FR,4296
3196,6187,VN,5309
3155,3125,KB,2058
2875,2901,DE,1868
1452,478,LS,3026
2246,3942,DL,2009
1198,535,U2,2297
1054,469,FR,4296
491,669,FR,4296
6317,6249,ZL,4178
548,1056,FR,4296
1923,178,AC,330
1054,1665,2L,2750
1353,1606,FR,4296
1208,1202,OU,1925
1016,4059,AF,137
3394,6355,CA,751
5927,2131,IR,2922
3462,3858,AA,24
146,1852,AC,330
2715,2673,2K,1338
636,16,DY,3737
3316,3930,AI,218
2188,3275,EK,2183
248,507,AA,24
1360,353,FR,4296
580,1701,KL,3090
11051,3144,QR,4091
1206,1399,HQ,2684
1253,1213,UX,90
3379,3393,3U,4608
2874,2890,LI,3251
340,210,AH,794
2894,502,BA,1355
3387,3379,MU,1758
4097,6396,TV,5333
350,469,BE,2421
491,580,U2,2297
2922,2050,FG,125
3373,3375,CA,751
3617,4041,G4,35
1662,492,W6,5461
3484,3682,AF,137
2188,907,EK,2183
3830,3731,AA,24
3941,737,DY,3737
3273,3304,AK,576
3728,2249,UA,5209
1590,1678,LX,4559
132,55,5T,1623
3599,7201,7H,16726
3205,2908,KC,1006
3275,3240,GA,2520
636,625,RC,881
3370,3275,CZ,1767
930,916,UU,1191
3858,3520,AA,24
3797,3622,B6,3029
1354,1330,A5,1203
2188,2912,FZ,14485
2992,2191,G9,329
599,1501,FR,4296
2616,2560,G3,1790
1785,3670,AA,24
2883,6080,YI,16475
1382,1678,AF,137
3676,3645,DL,2009
6368,3364,HU,2660
1128,1132,M4,15893
3576,3830,AA,24
5915,5917,NF,524
3494,3515,UA,5209
3319,3351,EK,2183
1197,3953,BT,333
3076,3125,4H,8463
1197,507,AA,24
3131,3136,6E,2850
4309,1517,FR,4296
302,609,HU,2660
3379,4120,JD,6557
3361,813,QF,4089
4317,3973,PC,3926
1489,1638,TP,4869
113,193,AC,330
1550,1051,IG,3463
1953,2891,UP,1403
517,499,LS,3026
1321,342,4U,2548
1501,304,FR,4296
478,1051,DE,1868
3830,599,AA,24
1656,1657,AZ,596
3863,3858,DL,2009
3484,1885,DL,2009
2075,2082,SV,4533
3199,3201,VJ,5651
3488,3682,9E,3976
3243,3244,GA,2520
3576,3806,AA,24
3585,3878,DL,2009
3690,3878,DL,2009
2123,7546,EP,2923
7160,3531,8D,1109
523,498,GR,508
1367,1626,FR,4296
3697,146,AA,24
1685,1726,PC,3926
3364,6394,CA,751
3462,3550,AA,24
1961,4077,FJ,879
7087,7207,7H,16726
2882,3576,AA,24
2938,3364,S7,4329
3998,1367,FR,4296
3858,3685,DL,2009
2279,2179,EY,2222
490,1222,FR,4296
2072,8235,M4,15893
1960,5,PX,328
2789,3484,AA,24
2979,2948,7J,9531
1587,2954,B2,1478
3316,3269,AK,576
2948,351,AB,214
3536,3824,DL,2009
3400,3392,CA,751
1739,1590,JU,19582
3989,1685,KK,995
1613,350,4U,2548
3697,4034,DL,2009
3863,3453,FL,1316
3953,345,AB,214
3093,2976,T5,5083
3137,3131,SG,4375
2960,3941,U6,5234
3316,2430,DG,4475
580,2939,KL,3090
2442,2454,AR,412
492,600,FR,4296
3577,3678,AA,24
2934,2372,SU,130
5412,6758,IE,4797
1253,1056,FR,4296
1128,3885,MH,3378
2850,2851,QL,1206
1848,1824,4O,17885
3394,3364,CA,751
6392,2370,MU,1758
1187,5687,U7,3721
3752,3947,AA,24
3156,2188,EK,2183
580,2789,AZ,596
1772,1871,CM,1889
3387,6361,8L,2942
2602,2564,O6,3764
2191,3069,G9,329
1539,304,FR,4296
353,1626,FR,4296
2060,2072,SV,4533
2578,6037,AD,13983
3858,3867,DL,2009
6505,4009,G4,35
3266,3264,MH,3378
663,631,WF,5439
507,3988,BA,1355
498,499,BE,2421
1819,3550,UA,5209
4108,3930,CA,751
2206,2082,PK,3871
668,638,W6,5461
1824,1858,4O,17885
1102,478,TO,8745
4054,3394,CZ,1767
2997,6168,SG,4375
3469,3576,AA,24
7088,7192,7H,16726
348,1054,DE,1868
7616,5409,IE,4797
351,469,4U,2548
1636,2851,TP,4869
3682,3646,AF,137
638,668,W6,5461
1665,1056,2L,2750
6388,3406,HU,2660
2581,2548,AD,13983
3867,3462,AA,24
4067,3876,AA,24
3077,3131,CX,1680
1273,1075,AF,137
5748,3751,ZK,2607
1352,548,FR,4296
3266,4056,MH,3378
2670,2678,EQ,4863
2934,2932,S7,4329
2985,737,SK,4319
1701,1693,TK,4951
2167,2188,EP,2923
668,478,FR,4296
1486,699,FR,4296
3098,2179,EY,2222
4059,1120,AC,330
2560,1382,AF,137
2442,2509,AR,412
3797,3712,B6,3029
3275,8401,GA,2520
4148,4144,9C,15999
1678,1200,LX,4559
3069,2072,BG,1359
2212,2227,PK,3871
3458,3682,AF,137
1051,603,FR,4296
3829,3877,WN,4547
1243,302,IB,2822
355,1626,FR,4296
3994,2397,5J,1683
3383,4120,CZ,1767
1636,6493,FR,4296
6795,3366,MR,13335
9846,3395,EU,2193
3633,3752,AA,24
3376,3364,CA,751
6505,4359,G4,35
3682,3622,AF,137
2597,2564,G3,1790
507,603,EI,837
6347,3388,MU,1758
1107,1013,ET,2220
72,196,7F,2354
1850,3877,4O,17885
1825,1850,4O,17885
3751,3458,F9,2468
2599,2612,AD,13983
1231,502,TO,8745
3849,3641,FL,1316
879,880,BP,683
3364,6398,CA,751
4325,4328,WF,5439
979,813,QR,4091
1678,1590,LX,4559
6782,1682,TK,4951
478,4091,LS,3026
1386,893,SS,1908
2972,4029,S7,4329
1486,304,FR,4296
3077,1590,LY,2150
3388,3392,CA,751
2851,1057,S3,4735
3379,6368,3U,4608
535,599,EI,837
1517,1526,AZ,596
1609,340,LH,3320
3731,3456,AS,439
3602,3577,AS,439
1488,346,AB,214
3473,3458,DL,2009
346,3448,LH,3320
1701,246,TK,4951
2246,3322,UA,5209
1845,1852,VB,10646
3570,3566,WN,4547
6289,6337,ZL,4178
1054,1613,AB,214
3370,6387,CZ,1767
1682,1723,TK,4951
2072,2061,SV,4533
344,3998,4U,2548
2997,3001,6E,2850
2276,2322,BR,2091
2179,345,AA,24
687,644,SK,4319
503,345,BA,1355
3752,4034,AA,24
6385,3406,MU,1758
2975,6137,YC,9828
3369,2372,BX,5982
2535,2578,AD,13983
1382,502,U2,2297
5702,1128,SD,4521
4097,3393,3U,4608
346,1488,AB,214
3369,4109,CZ,1767
679,669,LO,3210
7508,3394,G5,15837
2296,2359,JL,2987
2188,3351,EK,2183
351,1476,AB,214
2275,3373,FE,4044
2624,8258,AD,13983
4317,342,4U,2548
1638,1220,TP,4869
6353,3371,BK,4026
1130,347,AB,214
3339,3940,GA,2520
523,1606,ZB,220
3115,3885,AF,137
421,458,AY,2350
7546,2121,EP,2923
3364,3375,CA,751
665,609,DY,3737
3536,3484,AA,24
6962,3502,WN,4547
1435,1354,AF,137
3461,3473,K5,10765
3361,6285,QF,4089
344,1130,AB,214
3494,1926,UA,5209
951,1636,DT,5133
3364,6379,CA,751
4330,2188,EK,2183
1208,1613,OS,491
1553,4166,FR,4296
3877,4087,G4,35
2334,2287,FW,2826
1633,1617,S4,4304
3830,737,SK,4319
2988,3156,UN,5067
2960,2967,7R,1469
1665,1230,LX,4559
4017,3550,UA,5209
548,1226,FR,4296
1728,4317,PC,3926
3383,9846,GS,690
3903,3287,JT,3290
2789,1852,LA,3200
1107,3077,ET,2220
1688,2988,TK,4951
1353,210,AF,137
1838,1852,Y4,5325
2188,3448,B6,3029
7503,3368,GS,690
1074,1075,AT,4248
100,3494,UA,5209
1735,1539,W6,5461
3645,4018,DL,2009
523,534,BE,2421
3515,5742,G4,35
521,1472,LS,3026
1969,2006,NZ,345
3395,6383,EU,2193
2983,4330,IR,2922
5766,3536,DL,2009
6347,6392,NS,16136
1526,1229,IB,2822
2994,3017,6E,2850
6400,3375,CA,751
3374,6397,CA,751
6392,4030,3U,4608
4056,3263,BI,4255
2975,7563,EG,2989
3830,49,AC,330
3370,2397,5J,1683
636,1230,DY,3737
1562,491,FR,4296
3316,4029,SQ,4435
1665,1468,U2,2297
1526,1074,AT,4248
1476,347,AB,214
3858,178,DL,2009
3585,1852,AM,321
2910,2179,EY,2222
3714,5724,UA,5209
1056,1251,FR,4296
2060,2191,G9,329
5996,2359,NH,324
3393,6390,3U,4608
469,737,SK,4319
1212,1056,UX,90
4158,3199,VN,5309
4322,351,4U,2548
3400,4078,U6,5234
3473,3682,AF,137
3988,1382,AF,137
1465,3941,A3,96
4078,2974,UR,15814
2890,3722,B6,3029
2188,2057,CX,1680
3077,3942,CX,1680
4330,344,IR,2922
3903,3896,JT,3290
1926,4314,KX,1682
1231,517,LS,3026
1701,1737,TK,4951
1590,1194,FB,1548
4029,2940,UN,5067
7898,3370,MU,1758
3714,3820,UA,5209
1056,478,DE,1868
3682,3613,AF,137
1353,1376,FR,4296
1335,1678,LX,4559
3370,6394,CZ,1767
467,488,BE,2421
1665,1506,U2,2297
3289,3316,GA,2520
210,1335,AH,794
3682,4034,9E,3976
3876,3536,AA,24
253,248,E2,20047
3720,3550,UA,5209
1863,1892,LR,3197
2801,1871,CM,1889
3905,3289,SJ,4454
3494,3462,AA,24
1382,679,AF,137
3395,3316,CA,751
3120,3373,MU,1758
3811,3876,AA,24
5534,29,5T,1623
1354,340,LH,3320
1842,3670,AA,24
737,503,BA,1355
2997,3930,KE,3163
3240,3243,SJ,4454
1845,3550,UA,5209
609,353,SK,4319
3876,2560,AA,24
1386,1633,S4,4304
1529,1505,AZ,596
1525,669,FR,4296
893,3077,MK,1057
4144,3406,9C,15999
507,951,BA,1355
1517,1229,FR,4296
3602,156,WS,5416
3685,3645,DL,2009
1613,679,LO,3210
7073,3743,F9,2468
421,3379,AY,2350
3304,3024,D7,2417
1701,347,TK,4951
2960,6156,R3,1287
3862,3849,FL,1316
2179,351,AB,214
1551,1665,U2,2297
534,580,AZ,596
1197,679,LO,3210
3720,2279,DL,2009
585,4315,HV,5039
3752,3878,AA,24
1382,2560,AF,137
2954,421,AY,2350
6955,6345,GS,690
1035,1037,BU,16508
1121,2188,D3,1966
3839,3462,AA,24
1706,4317,PC,3926
3967,1175,UE,3589
979,988,TM,9541
1489,699,W6,5461
2397,5,PX,328
1816,1804,AM,321
3459,3858,DL,2009
3774,3460,AS,439
3024,11051,QR,4091
3797,4019,B6,3029
3678,5728,9K,1629
3105,2997,6E,2850
2844,2897,7I,18944
3404,3392,BK,4026
3711,3682,AF,137
3393,3316,MI,4750
3751,16,FI,2835
1553,585,FR,4296
2939,3959,PS,5282
3494,3536,DL,2009
3678,3793,WN,4547
502,146,TS,1317
287,246,TU,4870
11051,2179,EY,2222
737,685,SK,4319
3878,3454,DL,2009
4029,1197,S7,4329
608,1212,DY,3737
3858,3457,DL,2009
1509,580,AP,240
3751,3504,UA,5209
1489,344,4U,2548
3375,2370,CZ,1767
3205,6190,VN,5309
2429,3077,5J,1683
3368,6430,CA,751
3857,7056,G4,35
1852,3533,B6,3029
6271,6307,ZL,4178
2442,2537,AR,412
5643,5641,SW,153
3682,4011,DL,2009
4108,3395,3U,4608
2967,2948,7R,1469
1508,350,4U,2548
1354,629,LG,3329
1587,1539,W6,5461
1663,1246,W6,5461
3492,3808,AA,24
340,2177,LH,3320
2985,1657,RO,5179
3747,1855,Y4,5325
1555,2985,AZ,596
3682,3759,AF,137
4129,3752,AA,24
1909,340,DE,1868
1741,340,YM,3539
1646,344,4U,2548
1074,1555,AT,4248
3250,3919,GA,2520
2064,2089,SV,4533
1562,1066,FR,4296
3406,3931,9C,15999
1729,4317,PC,3926
3720,3777,AS,439
985,974,TM,9541
1246,502,U2,2297
3266,6217,MH,3378
7188,7185,7H,16726
5942,2191,PK,3871
5859,1932,UP,1403
3469,3577,AA,24
8414,1353,FR,4296
1534,1515,FR,4296
115,160,JV,1434
3930,3682,DL,2009
2347,2305,BC,4740
628,737,SK,4319
6294,6302,ZL,4178
1212,446,DY,3737
2191,3024,G9,329
1382,340,AF,137
3747,3448,FL,1316
1418,1246,V7,20577
4019,3720,WN,4547
2985,2912,AZ,596
4029,4352,S7,4329
6943,6410,BK,4026
3242,3258,JT,3290
5967,7098,7H,16726
2875,2893,LI,3251
3880,3504,AS,439
3646,3682,AF,137
3682,273,DL,2009
2157,5933,EP,2923
1335,1403,A5,1203
3931,3077,CX,1680
68,37,7F,2354
3645,3364,CZ,1767
1264,1563,V7,20577
6368,3382,BK,4026
4078,6092,6R,1340
1626,350,4U,2548
1852,3621,FL,1316
3373,6399,GS,690
2059,2089,SV,4533
2194,1177,WY,3778
2170,2191,G9,329
3502,3840,FL,1316
3797,2176,KU,3179
664,548,FR,4296
3917,3914,GA,2520
2985,1197,CY,1942
3849,3793,FL,1316
346,1509,AB,214
4162,1044,DH,10128
3811,3550,UA,5209
1715,345,DE,1868
1539,302,FR,4296
3941,1198,FR,4296
3697,3830,AA,24
1074,5665,AT,4248
3007,2994,6E,2850
1517,1538,FR,4296
3375,4108,CA,751
3383,9843,CZ,1767
3320,3324,QF,4089
11051,3351,QR,4091
1251,548,FR,4296
3239,3236,6T,5813
3550,2902,UA,5209
3515,3881,G4,35
2874,2893,LI,3251
6356,3371,MU,1758
1206,644,DY,3737
3747,3641,FL,1316
2985,2935,SU,130
3998,502,DY,3737
2276,4380,CZ,1767
4111,4364,4G,2524
1225,491,FR,4296
4331,2131,B9,543
11051,1218,CX,1680
3931,3393,SC,4599
2305,3942,FW,2826
629,580,KL,3090
1926,1771,KX,1682
2942,4029,S7,4329
5768,3484,UA,5209
9768,2789,W4,16660
478,580,CI,1756
3174,3316,FD,4947
3533,3857,FL,1316
1230,347,FR,4296
3747,3462,WN,4547
69,196,5T,1623
340,382,LH,3320
2264,3992,CI,1756
340,4091,DE,1868
668,460,W6,5461
146,5538,AC,330
2170,1555,AZ,596
1657,304,W6,5461
1489,1208,QR,4091
1128,1177,MS,2143
3015,2997,6E,2850
5807,1754,9Q,3835
3751,3759,UA,5209
2191,1128,G9,329
5747,3515,NK,4687
3876,1780,AA,24
2188,2170,EK,2183
302,1590,LY,2150
3673,3690,WN,4547
4301,3395,3U,4608
3646,3722,3M,20710
2572,2616,G3,1790
9824,1097,L6,16942
1423,1197,U2,2297
2997,3017,9W,3000
3959,1452,W2,18553
1517,585,FR,4296
351,1212,AB,214
3382,6366,8L,2942
3494,49,AC,330
4029,8076,UN,5067
3304,3942,D7,2417
4029,3199,VN,5309
1538,1636,FR,4296
3303,3928,QG,19305
547,515,T3,2117
342,1200,4U,2548
469,1738,ZB,220
4029,1460,A3,96
548,1582,FR,4296
5936,2072,SV,4533
3462,3458,AA,24
2990,2981,HY,5281
2769,2762,A4,4550
665,415,OV,2218
523,675,FR,4296
3673,3486,UA,5209
4039,3858,DL,2009
3941,644,A3,96
3720,3830,AA,24
1197,737,DY,3737
3986,1212,FR,4296
638,665,WF,5439
4362,4369,5N,503
2177,507,BA,1355
3275,2276,BR,2091
1425,1273,T3,2117
4011,3849,FL,1316
1501,1382,U2,2297
3613,3448,B6,3029
1524,1128,AZ,596
210,5552,AH,794
1386,1264,AF,137
7192,3615,7H,16726
2069,2191,G9,329
1418,495,AF,137
3395,507,BA,1355
3288,3275,GA,2520
4074,3320,IE,4797
3458,3720,WN,4547
2745,2710,AV,515
523,6493,FR,4296
580,1550,HV,5039
2708,1871,CM,1889
636,665,DY,3737
951,507,BA,1355
2908,2939,KC,1006
1229,1762,UX,90
1701,2157,TK,4951
548,350,4U,2548
2948,2949,5N,503
1489,2985,SU,130
6768,1175,J4,10737
3364,6391,CZ,1767
3458,3861,FL,1316
494,599,EI,837
3486,4014,UA,5209
32,183,5T,1623
2279,3269,JL,2987
221,1335,AH,794
